can you go to the whisper voice,en_US,whisper_mode
i need your setting switched to whisper mode right away,en_US,whisper_mode
stop using the whisper mode,en_US,whisper_mode
please talk quietly,en_US,whisper_mode
use your quiet voice,en_US,whisper_mode
whisper from here on out please,en_US,whisper_mode
switch to whisper mode,en_US,whisper_mode
turn on your whisper mode,en_US,whisper_mode
please shut off whisper mode for now,en_US,whisper_mode
can you please lower the volume please,en_US,whisper_mode
"switch to whisper mode, please",en_US,whisper_mode
i want to switch out of whisper mode,en_US,whisper_mode
i want you to be in whisper mode now because i am in the library,en_US,whisper_mode
change out of whisper mode,en_US,whisper_mode
whisper from now on,en_US,whisper_mode
please speak with the whisper voice,en_US,whisper_mode
start using whisper mode,en_US,whisper_mode
please switch to whisper mode for now,en_US,whisper_mode
let's use whisper voice,en_US,whisper_mode
6 inch voices please,en_US,whisper_mode
talk in whisper voice,en_US,whisper_mode
i decide to switch out of whisper mode,en_US,whisper_mode
let's start whispering,en_US,whisper_mode
can you switch to whisper mode,en_US,whisper_mode
make sure to set yourself to whisper mode before i go to the movie,en_US,whisper_mode
i want you to use whisper voice now,en_US,whisper_mode
please send a text,en_US,text
write text message to someone,en_US,text
send mom a text asking where are you,en_US,text
text message chris and say i love you,en_US,text
send a text to someone,en_US,text
can you text arthur and tell them im almost there,en_US,text
text billy and tell him to be at monday's meeting at 3pm,en_US,text
can you text christopher and tell them im on my way,en_US,text
send a text message for me,en_US,text
please send ann a text and tell her i will be home in 20 minutes,en_US,text
please send a text message to natalie for me,en_US,text
i want to send a text,en_US,text
text matt and tell him i will be late tonight,en_US,text
text my boss for me and tell them i will be a little bit late,en_US,text
send chris a text message that says stop for milk on your way home,en_US,text
i have to send a text,en_US,text
text my dad for me and tell them i love you,en_US,text
text josh and tell him i need a delivery,en_US,text
send a text and tell chris i’m not working today,en_US,text
can you send a text for me,en_US,text
text my friend for me and tell them to meet me later,en_US,text
text christopher and tell him i will stop by,en_US,text
can you text the sgt adam and tell them i found the missing girl,en_US,text
text a message to alice,en_US,text
i need you to text someone for me,en_US,text
i need sal to be texted and say i'll be there,en_US,text
send a text message to chris and ask what he wants to eat for dinner,en_US,text
send a text message,en_US,text
text sal and tell them hi,en_US,text
text sal and let them know the answer is yes,en_US,text
compose text message,en_US,text
text my doctor and tell him it happened again,en_US,text
write a text to alice,en_US,text
can you send a text to someone,en_US,text
let sal know by text i will be attending,en_US,text
start a new text to maureen and tell her i go mom's christmas present,en_US,text
create a new text,en_US,text
text bill and tell him i'll be 30 minutes late,en_US,text
create a text message to,en_US,text
set up a new text message,en_US,text
give a text to my cousin linda that says happy birthday,en_US,text
text my mom for me and tell them i will be home soon,en_US,text
text tony and invite him to my party next saturday,en_US,text
text chris and ask what time he will be home,en_US,text
text christy and ask her what she wants for dinner,en_US,text
i have to have a text sent,en_US,text
text nick and tell him the car's ready,en_US,text
i need to send a text,en_US,text
text robby hello,en_US,text
can you text elizabeth and tell them i forgot to bring drinks,en_US,text
i need a blackberry pie recipe,en_US,recipe
find a recipe for german chocolate cake,en_US,recipe
please find me a recipe for spaghetti now,en_US,recipe
can you find me a recipe for sugar cookies,en_US,recipe
i need a recipe on how to make beef stew,en_US,recipe
i need you to find me a recipe for fried shrimp,en_US,recipe
what's the best way to make chicken stir fry,en_US,recipe
can you instruct me on how to make german chocolate cake,en_US,recipe
please help me with instructions on making chicken curry,en_US,recipe
how do i make the perfect omelette,en_US,recipe
how do you make blackberry pie,en_US,recipe
i need the best recipe for mashed potatoes,en_US,recipe
can you find me a recipe for pie,en_US,recipe
search for a macaroni and cheese recipe,en_US,recipe
i need to know how to make philly cheesesteaks,en_US,recipe
can you give me a recipe for german chocolate cake,en_US,recipe
what is a good chili recipe,en_US,recipe
i need help finding a recipe for enchiladas,en_US,recipe
how do you create pork chili,en_US,recipe
please give me instructions on making blueberry pie,en_US,recipe
is there a good website to teach me how to make sushi,en_US,recipe
how do i make pumpkin pie,en_US,recipe
is there a recipe for chili i can use,en_US,recipe
can you find me a recipe for quiche,en_US,recipe
how do i make lassagna,en_US,recipe
what do i need to do to make blackberry pie,en_US,recipe
can you get me a recipe for mashed potatoes,en_US,recipe
i need a recipe for chicken pot pie,en_US,recipe
what is needed you to cook apple pie,en_US,recipe
can you find me a recipe for honey ham,en_US,recipe
where can i look to learn to make sushi,en_US,recipe
i am looking for a vegan friendly italian pasta recipe,en_US,recipe
what do you need to do to make sushi,en_US,recipe
how do i make beef stroganoff,en_US,recipe
i need a quick recipe for spiral ham,en_US,recipe
can you search for the best new york style cheesecake recipes please,en_US,recipe
can you find me a recipe for ribs,en_US,recipe
please show me a recipe for chili,en_US,recipe
how do you cook apple pie,en_US,recipe
can you find me a recipe for coffee cakes,en_US,recipe
tell me how to make chow mein,en_US,recipe
find a good recipe for meatloaf,en_US,recipe
how do i make lemon merengue pie,en_US,recipe
how can i make chicken pot pie,en_US,recipe
i need a recipe for beef,en_US,recipe
can you find me a recipe for pasta,en_US,recipe
can you find me a recipe for salsa,en_US,recipe
blackberry pie instructions,en_US,recipe
how do you cook meatloaf,en_US,recipe
look up easy to follow recipes for beef ribs,en_US,recipe
please turn my fan on,en_US,smart_home
please turn the fan on,en_US,smart_home
can you get the fan going in here,en_US,smart_home
lock all the doors,en_US,smart_home
what's the ac set to,en_US,smart_home
can you lock all the doors in the house,en_US,smart_home
turn tv on please,en_US,smart_home
start my vehicle,en_US,smart_home
remember to lock the doors,en_US,smart_home
what is the ac temperature,en_US,smart_home
i need some air; get the fan going,en_US,smart_home
turn the fan on,en_US,smart_home
please check the door to see who is there,en_US,smart_home
light the bedroom lights,en_US,smart_home
please set the temperature to 70,en_US,smart_home
put the garage lights on,en_US,smart_home
make sure all doors are locked,en_US,smart_home
can you please dim the lights,en_US,smart_home
make the lights dimmer please,en_US,smart_home
what temperature is the ac set at,en_US,smart_home
can you get my car started,en_US,smart_home
set temperature to 75,en_US,smart_home
what is the temperature on the ac,en_US,smart_home
warm up my car for me,en_US,smart_home
on the lounge lights turn,en_US,smart_home
make sure the oven is set to 350 please,en_US,smart_home
will you please get my furnace turned on,en_US,smart_home
can you turn on the lights in the den,en_US,smart_home
who is at my front door,en_US,smart_home
tv on turn,en_US,smart_home
please start my car,en_US,smart_home
turn the tv to on right now,en_US,smart_home
turn the fan on please,en_US,smart_home
turn on the fan,en_US,smart_home
what's the persons name at my door,en_US,smart_home
please get my car started before i go out to it,en_US,smart_home
who is knocking,en_US,smart_home
i need my furnace turned on,en_US,smart_home
please lock every door,en_US,smart_home
can you look who is at the door,en_US,smart_home
set the temperature to 78,en_US,smart_home
can put fan on,en_US,smart_home
make the temperature 78 in here,en_US,smart_home
did anyone securely lock the door,en_US,smart_home
turn the fan to the on position,en_US,smart_home
can you turn on the lights in the backyard,en_US,smart_home
lock every door on the property,en_US,smart_home
turn lights on in my master bathroom,en_US,smart_home
activate my furnace please,en_US,smart_home
set the temperaure to 71,en_US,smart_home
who is your boss,en_US,who_do_you_work_for
which organization you work for,en_US,who_do_you_work_for
do you work for me or is that wrong,en_US,who_do_you_work_for
who directs your labor,en_US,who_do_you_work_for
who is you employer,en_US,who_do_you_work_for
do you happen to be employed by me,en_US,who_do_you_work_for
you work for someone else or no,en_US,who_do_you_work_for
what is your boss's name,en_US,who_do_you_work_for
are you here to serve me,en_US,who_do_you_work_for
who are they that you work for,en_US,who_do_you_work_for
what entity is your boss,en_US,who_do_you_work_for
who do yo work for,en_US,who_do_you_work_for
are you my worker,en_US,who_do_you_work_for
don't you work for your self,en_US,who_do_you_work_for
am i your employer,en_US,who_do_you_work_for
are you employed by someone,en_US,who_do_you_work_for
what does your boss go by,en_US,who_do_you_work_for
are you self employed,en_US,who_do_you_work_for
who do you work for,en_US,who_do_you_work_for
do you work for anyone else,en_US,who_do_you_work_for
who tells you what to do,en_US,who_do_you_work_for
i need to know who is your boss,en_US,who_do_you_work_for
what is the name of your boss,en_US,who_do_you_work_for
do you have a boss,en_US,who_do_you_work_for
who do you report to,en_US,who_do_you_work_for
are you now working for me,en_US,who_do_you_work_for
who is in charge of you,en_US,who_do_you_work_for
you work for what company or person exactly,en_US,who_do_you_work_for
are you working for me,en_US,who_do_you_work_for
don't you work for someone else,en_US,who_do_you_work_for
who pay your salary,en_US,who_do_you_work_for
am i your supervisor,en_US,who_do_you_work_for
who would you say you are employed by,en_US,who_do_you_work_for
am i the one you work for,en_US,who_do_you_work_for
who else do you work for,en_US,who_do_you_work_for
who else commands you,en_US,who_do_you_work_for
is there another company you work for,en_US,who_do_you_work_for
who do you do task for,en_US,who_do_you_work_for
who do you function for,en_US,who_do_you_work_for
do you have another job,en_US,who_do_you_work_for
let me know who is your boss,en_US,who_do_you_work_for
who is the boss of you,en_US,who_do_you_work_for
is there another entity you work for,en_US,who_do_you_work_for
is there someone else you work for,en_US,who_do_you_work_for
am i your manager,en_US,who_do_you_work_for
what organization do you work for,en_US,who_do_you_work_for
who do you call your boss,en_US,who_do_you_work_for
who do you job for,en_US,who_do_you_work_for
are you working for someone else,en_US,who_do_you_work_for
do you have an employer,en_US,who_do_you_work_for
what is my citigroup card's rewards balance,en_US,rewards_balance
how many points are on my gold card,en_US,rewards_balance
where are rewards from my visa card visible,en_US,rewards_balance
how many points do i have on my mastercard,en_US,rewards_balance
i need to find out the rewards points i have left on my american express card,en_US,rewards_balance
what is the reward balance on my discover card,en_US,rewards_balance
what's the current reward amount on my visa,en_US,rewards_balance
i wonder how many points i have earned with my bank of america card,en_US,rewards_balance
what is the number of points i earned with my mastercard,en_US,rewards_balance
have i earned a lot of points on my capital one card,en_US,rewards_balance
how would i be able to check my kohls rewards card,en_US,rewards_balance
what is my current reward point total on my visa card,en_US,rewards_balance
how many delta miles are on my card right now,en_US,rewards_balance
i have how many tier credits on my caesar's card,en_US,rewards_balance
how many rewards points do i have for my mastercard,en_US,rewards_balance
what's the reward point count on my discover card,en_US,rewards_balance
where are my rewards for my chase card,en_US,rewards_balance
what do i have to do to see my rewards for my chase card,en_US,rewards_balance
how many points did i get on my visa card,en_US,rewards_balance
what is the amount of rewards points on my visa card,en_US,rewards_balance
how do i check how many rewards i have on my master card,en_US,rewards_balance
how many points have i accumulated on my mastercard,en_US,rewards_balance
is there a better way to check my visa rewards card balance,en_US,rewards_balance
what's the balance of my reward points on my discover card,en_US,rewards_balance
how can i see my rewards for my visa card,en_US,rewards_balance
what's my visa's current rewards balance,en_US,rewards_balance
can i check my visa reward balance online,en_US,rewards_balance
do you know how many rewards points are currently on my discover card,en_US,rewards_balance
what the current balance of reward points on my mastercard,en_US,rewards_balance
how high are the rewards on my discover card,en_US,rewards_balance
how many points did my visa earn,en_US,rewards_balance
how do i see me rewards for my chase card,en_US,rewards_balance
what points were earned on my mastercard,en_US,rewards_balance
how many points have i already accrued on my chase mastercard,en_US,rewards_balance
add up my reward points for master card,en_US,rewards_balance
when can i receive rewards on my visa card,en_US,rewards_balance
help me check my visa rewards card,en_US,rewards_balance
tell me how to check my rewards for my american express card,en_US,rewards_balance
how many rewards points do i have for my wells fargo card,en_US,rewards_balance
how many rewards do i have on my chase card,en_US,rewards_balance
how many reward points does my discover card have,en_US,rewards_balance
how many rewards points do i have for my chase card,en_US,rewards_balance
i need to hear how many points i've obtained on my capital one visa,en_US,rewards_balance
figure out my reward points for discovery card,en_US,rewards_balance
what is my points total for my mastercard,en_US,rewards_balance
does my mastercard have any rewards points remaining,en_US,rewards_balance
how do i check my rewards for my gold card,en_US,rewards_balance
can you help me tell what my starbucks rewards balance is,en_US,rewards_balance
what is the easiest way to check my bank rewards card,en_US,rewards_balance
how many rewards do i now have on my hy-vee card,en_US,rewards_balance
can you get me a table for 2 at mexico viejo at 3pm,en_US,restaurant_reservation
reserve a table for two for 7:30 pm at dibruno's under patrick donoghue,en_US,restaurant_reservation
you must reserve a table for 4 at red robin under the name kevin at 7,en_US,restaurant_reservation
i'd like a reservation for 2 at olive garden for 5 pm today,en_US,restaurant_reservation
i need to make a reservation for 8 pm at red robin for 3,en_US,restaurant_reservation
i think i need to make a reservation for 8 pm at red robin for 3,en_US,restaurant_reservation
can you get me a table for 4 at steve's,en_US,restaurant_reservation
i need you to reserve a table for 6:00 pm for three at devon's seafood,en_US,restaurant_reservation
"hello, i'd like a reservation for two at the olive garden at six tonight",en_US,restaurant_reservation
"i think we should reserve dad's regular table friday for 6 people, use his name, make that close to 4:00 pm at the club",en_US,restaurant_reservation
make a reservation at 5 pm today for 2 at olive garden,en_US,restaurant_reservation
you have to reserve a table for 4 at red robin under the name kevin at 7,en_US,restaurant_reservation
book a reservation for 4 at outback steakhouse under the name dave,en_US,restaurant_reservation
can you get me a table for 6 at johnnys,en_US,restaurant_reservation
make a reservation for three at prime rib at 6:30 pm,en_US,restaurant_reservation
i gotta make a reservation for 8 pm at red robin for 3,en_US,restaurant_reservation
can i make a reservation for 8 pm at red robin for 3,en_US,restaurant_reservation
please make me a reservation for monty's at noon for 55555,en_US,restaurant_reservation
please reserve me a table for 2 pm at maxwell's on the 14th,en_US,restaurant_reservation
"hey computer, make a reservation for 2 for my parents at red lobster on wednseday next, 2:00pm if possible",en_US,restaurant_reservation
can i make a reservation for 2 at state bird for 8:30,en_US,restaurant_reservation
make me a reservation for 5 at coral for 10 pm immediately,en_US,restaurant_reservation
please reserve a table for two at rouge for 7:00 pm,en_US,restaurant_reservation
can you get me a table for 5 at johnnys,en_US,restaurant_reservation
reserve a table for 3 at outback steakhouse under the name lance at 7:00pm,en_US,restaurant_reservation
is it possible to get a table for 4 at the village inn around 10am,en_US,restaurant_reservation
please make a reservation for us at joy bar for 4 adults,en_US,restaurant_reservation
can you get me a table for two for 8:00 pm at parc,en_US,restaurant_reservation
"now, i need a reservation for backwoods crossing at seven for 6 people",en_US,restaurant_reservation
i would like a reservation for 6:30 pm at pietro's under the name david jones,en_US,restaurant_reservation
can you get me a table for 1 at the vega at 1pm,en_US,restaurant_reservation
i need you to reserve a table for 4 at red robin under the name kevin at 7,en_US,restaurant_reservation
can you book a table at the restaurant for me and my husband,en_US,restaurant_reservation
i want you to book a reservation for 8 pm at red robin under the name kevin,en_US,restaurant_reservation
please book a reservation for 8 pm at red robin under the name kevin,en_US,restaurant_reservation
i want to reserve a table at 8 at long john silver's under the name freddie,en_US,restaurant_reservation
"can i make a reservation for 2 at state bird for 7:30, please",en_US,restaurant_reservation
i want to have a table for 2 at the broadmore around 6,en_US,restaurant_reservation
i want to make a reservation for 8 pm at red robin for 3,en_US,restaurant_reservation
can i reserve a table for 2 at the olive garden at 8,en_US,restaurant_reservation
reserve a table for 5 at lawry's under the name steve at 8:00pm,en_US,restaurant_reservation
book a reservation for 3 at red lobster under the name steve,en_US,restaurant_reservation
can you get me a table for 8 at johnnys,en_US,restaurant_reservation
make me a reservation for tomorrow at happys for four,en_US,restaurant_reservation
book a reservation for 8 pm at red robin under the name kevin,en_US,restaurant_reservation
"call and make a 5:45 pm reservation for jason rogers, table for four",en_US,restaurant_reservation
can you make a reservation for me at the restaurant,en_US,restaurant_reservation
i need you to reserve at table for a party of four at devon's for 6:00 pm,en_US,restaurant_reservation
reserve a table for 4 at red lobster under the name dave at 7:30pm,en_US,restaurant_reservation
can you get me a table for 6 at mark's at 11am,en_US,restaurant_reservation
"i am going to south america, let my bank know",en_US,travel_notification
i'm going to be in thailand from october 15th until october 23rd,en_US,travel_notification
inform my bank that i'll be going to europe,en_US,travel_notification
i let my bank know that i'm traveling to greece from march to april,en_US,travel_notification
i need to let my bank know that i'll be travelling internationally,en_US,travel_notification
let me bank know i will be in brazil from june 1st to july 1st,en_US,travel_notification
"let my bank know that i'll be in moscow, russia",en_US,travel_notification
im going to be in slovakia from january 16th until january 19th,en_US,travel_notification
"i am going to asia in a bit, i should tell the bank",en_US,travel_notification
please tell my bank that i will be traveling abroad,en_US,travel_notification
how can i tell my bank i'm going to vietnam,en_US,travel_notification
please let my bank know that i will be in uruguay from january to august,en_US,travel_notification
notify my bank i'll be in rome from the 1st to the 17th,en_US,travel_notification
inform my bank i will be travelling to central africa,en_US,travel_notification
please tell my bank i will be in israel from the 6th to the 23rd,en_US,travel_notification
im going to be in paraguay from january 7th until january 10th,en_US,travel_notification
i'm travelling to seattle soon and want to inform my bank,en_US,travel_notification
can you tell my bank that i'll be travelling internationally soon,en_US,travel_notification
i'm travelling to spain soon and want to inform my bank,en_US,travel_notification
alert my bank and let them know that i'm travelling to brussels,en_US,travel_notification
i'm traveling to fresnosoon and want to inform my bank,en_US,travel_notification
i need to let my bank know i am traveling to chicago,en_US,travel_notification
i'm traveling to denmark soon and want to inform my bank,en_US,travel_notification
please tell the bank i will be traveling internationally,en_US,travel_notification
how do i inform my bank i'm going to paris,en_US,travel_notification
can you let my bank know i'll be in uruguay from january to august,en_US,travel_notification
tell my bank that i'll be in canada this weekend,en_US,travel_notification
i'm traveling to england soon and want to inform my bank,en_US,travel_notification
the bank should know i am going to asia soon,en_US,travel_notification
"from january to august, i will be in uruguay, please let me bank know",en_US,travel_notification
let my bank know that i'm going to norway between march 3 and march 5,en_US,travel_notification
i'm traveling to ca soon and want to inform my bank,en_US,travel_notification
tell my bank that i'm going to france,en_US,travel_notification
alert my bank and let them know that i'm travelling to stockholm,en_US,travel_notification
"i will be in uruguay from january to august, please let me bank know",en_US,travel_notification
please let my bank know that i will be in rome from february 1 to march 1,en_US,travel_notification
i'm traveling to belgium soon and want to inform my bank,en_US,travel_notification
i am going out of country and need to inform my bank,en_US,travel_notification
i'm traveling tony soon and want to inform my bank,en_US,travel_notification
alert my bank and let them know that i'm travelling to china,en_US,travel_notification
i'm travelling to boston soon and want to inform my bank,en_US,travel_notification
inform my bank that i will be in rome from february 1 to march 1,en_US,travel_notification
im going to be in canada from august 10th until august 12th,en_US,travel_notification
"i'll be out of the country soon, and want to notify my bank",en_US,travel_notification
alert my bank and let them know that i'm travelling to switzerland,en_US,travel_notification
mark down that i will be in rome from february 1 to march 1 and notify my bank,en_US,travel_notification
i am going out of country and my bank needs to be notified,en_US,travel_notification
tell my bank i am taking a trip to brazil from june 1st to july 1st,en_US,travel_notification
how can i let my bank know i'm going to denmark,en_US,travel_notification
"i'm going to paris soon and want to let my bank know, how do i do that",en_US,travel_notification
add one by metallica to my playlist,en_US,update_playlist
please add roar by katy perry to my playlist,en_US,update_playlist
add a song to my rock playlist,en_US,update_playlist
i wanna add help! by the beatles to my playlist,en_US,update_playlist
insert what i am listening to into my jazz playlist,en_US,update_playlist
new playlist that i will add god's plan to,en_US,update_playlist
could you insert broken by evanescence to my music,en_US,update_playlist
add god's plan by drake to my playlist,en_US,update_playlist
"connect this song to my playlist ""kids",en_US,update_playlist
add help! by the beatles to my playlist,en_US,update_playlist
my new playlist well be having god's plan adding to it,en_US,update_playlist
add this song to my top 40 playlist,en_US,update_playlist
i wanna add this song to my rock playlist,en_US,update_playlist
add 7 rings to my pop playlist,en_US,update_playlist
please add this song to my alternative playlist,en_US,update_playlist
put this song on my reggae playlist,en_US,update_playlist
please add someday by the strokes to my playlist,en_US,update_playlist
"the song that's on, add it to my favorite playlist",en_US,update_playlist
add walk by pantera to my playlist,en_US,update_playlist
add the current song to my favorite playlist,en_US,update_playlist
"put mambo #5 by lou bega on my playlist, please",en_US,update_playlist
yellow by coldplay to my playlist please,en_US,update_playlist
this song should be add this on my rock playlist,en_US,update_playlist
god's plan will be added to my new playlist,en_US,update_playlist
put dr feelgood by motley crue on my playlist,en_US,update_playlist
can you please add hero by skillet to my playlist,en_US,update_playlist
favorite what's currently playing on my playlist,en_US,update_playlist
add hells bells by acdc to my playlist,en_US,update_playlist
add mia to my spanish playlist,en_US,update_playlist
i want to have happy added to my rb playlist,en_US,update_playlist
add single ladies by beyonce to my pop playlist,en_US,update_playlist
add baby shark to my kid playlist,en_US,update_playlist
i need to add this song to my playlist of rock,en_US,update_playlist
let's add wonder by hillsong united to my playlist,en_US,update_playlist
please put this song on my moody monday playlist,en_US,update_playlist
"please add to ""kids"" playlist",en_US,update_playlist
add what's playing on my favorite playlist,en_US,update_playlist
i would like to add you say by lauren daigle to my playlist,en_US,update_playlist
please add this song to my jazz playlist,en_US,update_playlist
this song needs to be added to my reggae playlist,en_US,update_playlist
will you add what i'm listening to to my dinner playlist,en_US,update_playlist
"i want this song put on my ""kids"" playlist",en_US,update_playlist
will you add what i'm listening to to my bedroom playlist,en_US,update_playlist
add welcome to the jungle by guns n roses to my playlist,en_US,update_playlist
add yosemite to my rap playlist,en_US,update_playlist
will you add what i'm listening to to my road trip playlist,en_US,update_playlist
"make this song part of the ""kids"" playlist",en_US,update_playlist
append my playlist with smooth operator by sade,en_US,update_playlist
add this song to my dinner playlist,en_US,update_playlist
add this song to my slow jams playlist,en_US,update_playlist
can i increase my volume,en_US,change_volume
volume needs to be at 4,en_US,change_volume
go now and increase the volume to 4 please,en_US,change_volume
please your volume,en_US,change_volume
i'd like it to be louder,en_US,change_volume
i need it louder,en_US,change_volume
set volume higher,en_US,change_volume
please increase your volume,en_US,change_volume
the volume should be decreased,en_US,change_volume
go ahead and put the volume to 4,en_US,change_volume
"increase the volume level to 4, please",en_US,change_volume
please increase the volume to 4 please,en_US,change_volume
make the sound of my speaker greater,en_US,change_volume
would you please increase your speaker volume,en_US,change_volume
i would like the volume lower,en_US,change_volume
limit your volume,en_US,change_volume
